ID,Translation,English,Comments by Manuel,Comments,
web.s.login.success,¡Bienvenido de regreso!,Welcome back!,,,
web.s.password.email_placeholder,Correo electrónico,Email,,,
web.s.password.email_prompt,Ingresa tu dirección de correo electrónico.,Enter your email address,,,
web.s.password.fail,"Lo sentimos, no pudimos encontrar una cuenta con esa dirección de correo electrónico.","Sorry, we couldn't find an account with that email address.",,,
web.s.password.h,¿Olvidaste tu contraseña?,Forgot your password?,,,
web.s.password.p,"Ingresa abajo tu dirección de correo electrónico, y te enviaremos un enlace para que reinicies tu contraseña","Enter your email address below, and we'll send you a link to reset your password.",,,
web.s.password.reset.change,Cambiar contraseña,Change password,,,
web.s.password.reset.fail,"Lo sentimos, no pudimos reiniciar tu contraseña. Puede ser que el enlace ya no sea válido","Sorry, we couldn't reset your password. The link may no logner be valid.",,,
web.s.password.reset.h,Reinicia tu contraseña,Reset your password,,,
web.s.password.reset.p,Crea aquí una nueva contraseña,Create a new password here.,,,
web.s.password.reset.placeholder,Contraseña,Password,,,
web.s.password.reset.prompt,Ingresa tu contraseña,Enter your password,,,
web.s.password.reset.success,Se cambió tu contraseña. Ahora trata de registrarte con tu nueva contraseña,Your password was changed. Now try logging in with your new password.,,,
web.s.password.send_confirmation,Manda el correo electrónico de confirmación,Send confirmation email,,,
web.s.password.success,Se ha enviado un correo electrónico a tu dirección para confirmar la contraseña. Presiona la liga en el correo para continuar,A password confirmation email has been sent to your address. Click the link in the email to continue.,,,
web.s.pricing.title,Fijación de precios,Pricing,,,
web.s.settings.branding.title,Marca,Branding,,,
web.s.settings.codes.title,Códigos,Codes,,,
web.s.settings.general.title,General,General,,,
web.s.settings.subscription.suspended.h,Tu cuenta se ha suspendido por problemas de facturación,Your account has been suspended because of billing issues.,,,
web.s.settings.subscription.suspended.p,Reactiva tu Plan,Re-activate your Plan,,,
web.s.signup.code_accept,Código aceptado,Code accepted,,,
web.s.signup.email_placeholder,Dirección de Correo Electrónico,Email Address,,,
web.s.signup.fail,"Lo sentimos, puede ser que ya exista una cuenta con esa dirección de email. ¿Quisiste iniciar sesión?","Sorry, an account with that email address may already exist. Did you mean to log in?",,,
web.s.signup.login,Ya te registraste? Inicia sesión,Returning User? Log In,,,
web.s.signup.name_placeholder,Nombre,Name,,,
web.s.signup.password_placeholder,Crear contraseña,Create password,,,
web.s.signup.policy_disclaimer,"Al presionar regístrate, indicas que has leído y aceptado nuestro {0}","By clicking Sign Up, you indicate you have read and agree with our {0}.",,{0} is the placeholder for web.s.signup.policy_name ‰ÛÒ a link to the privacy policy.,
web.s.signup.policy_name,Política de Privacidad,Privacy Policy,,,
web.s.signup.title,Regístrate,Sign Up,,,
web.s.signup.welcome.s1.l1,¿Eres nuevo en Hábito Monetario en Línea?,New to Money Habitudes Online?,,,
web.s.signup.welcome.s1.l2,Completa el formulario para crear tu cuenta,Please fill out the form to create your account:,,,
web.s.signup.welcome.s2.l1,Tu código fue aceptado.,Your code was accepted.,,,
web.s.signup.welcome.s2.l2,Ahora crea una cuenta para (1) salvar tu avance si pierdes la conexión o (2) obtener tus resultados en un futuro,Now create an account to (1) save your progress if you lose your connection or (2) get your results in the future.,,,
web.s.subscription.addon.branding.activate,Activa ahora,Activate Now,,,
web.s.subscription.addon.branding.activated,Activado,Activated,,,
web.s.subscription.addon.branding.app.description,"Agrega tu propio logo, marca e información en la propia aplicación","Add your own logo, branding and information into the app itself.",,,
web.s.subscription.addon.branding.app.title,Marca de la Pantalla de la Aplicación,App Screen Branding,,,
web.s.subscription.addon.branding.options,Opciones de marca,Branding Options,,,
web.s.subscription.addon.branding.per,por configuración,per set-up,,,
web.s.subscription.addon.branding.report.description,"Personaliza la portada del informe impreso con tu logo, marca e información","Customize the printed report cover with your logo, branding and information.",,,
web.s.subscription.addon.branding.report.title,Informe de marca,Report Branding,,,
web.s.subscription.addon.group.description,"Todos los planes tienen la capacidad de entregar códigos individuales y únicos; un código por cliente. El complemento ""código de grupo"" te permite crear códigos que pueden reutilizarse. Esto es especialmente útil para clases y grupos, particularmente aquellos en los que aún no tienes emails para todos los participantes","All plans come with the ability to give out individual, unique codes; one code per client. The 'group code' add-on allows you to create codes that can be reused. This is especially helpful for classes and groups, particularly those where you don't already have emails for all participants.",,,
web.s.subscription.addon.group.month,($5 por mes),($5 per month),,,
web.s.subscription.addon.group.name,Códigos de Grupo,Group Codes,,,
web.s.subscription.addon.group.save,Ahorra 8% y consigue todos los códigos a la vez durante un año,Save 8% by subscribing for a year at one time,,,
web.s.subscription.addon.group.year,($55 por año),($55 per year),,,
web.s.subscription.addon.included,Incluido,Included,,,
web.s.subscription.addon.report.description,"Por defecto, los administradores pueden ver los resultados y el informe que ven los clientes. El informe Profesional añade más datos, en particular, la capacidad de ver rápida y exactamente que declaraciones se ordenaron en qué categorías.","By default, administrators can see the results and the report that the clients see. The Professional Report adds more data, notably the ability to quickly see exactly which statements were sorted into which categories.",,,
web.s.subscription.addon.report.name,informe Profesional,Professional Report,,,
web.s.subscription.addon.t1,Opciones de complementos,Add-on Options:,,,
web.s.subscription.addon.t2,Precio,Price,,,
web.s.subscription.amount_payable,Cantidad por pagar,Amount Payable,,,
web.s.subscription.apply,Aplicar cambios,Apply Changes,,,
web.s.subscription.branding_total,Total de marca:,Branding Total:,,,
web.s.subscription.branding.cancel,Cancelar,Cancel,,,
web.s.subscription.branding.p1,"Agregar la marca a tu cuenta es una compra única que aplica a la vida útil de tu cuenta, independientemente de tu estado de suscripción.","Adding branding to your account is a one-time purchase that applies to the lifetime of your account, regardless of your subscription status.",,,
web.s.subscription.branding.p2,Has solicitado agregar las siguientes opciones de marca a tu cuenta:,You have requested to add the following branding options to your account:,,,
web.s.subscription.branding.proceed,Procede al pago,Proceed to Payment,,,
web.s.subscription.branding.report,Informe de marca ($149),Report branding ($149),,,
web.s.subscription.branding.site,Marca del sitio ($149),Site branding ($149),,,
web.s.subscription.branding.title,Comprar opciones de marca,Purchase branding options,,,
web.s.subscription.branding.total,Por un costo total de {0},For a total cost of {0}.,,{0} is the placeholder for total cost.,
web.s.subscription.branding.working,Trabajar,Working,,,
web.s.subscription.cancel_subscription,Cancelar suscripción,Cancel Subscription,,,
web.s.subscription.cancel.title,Confirmar la terminación de la suscripción,Confirm subscription ending,,,
web.s.subscription.change_success,Tu plan se cambió exitosamente,Your plan was changed successfully.,,,
web.s.subscription.create_account,Crear cuenta para suscribir,Create Account to subscribe,,,
web.s.subscription.end.cancel,Cancelar,Cancel,,,
web.s.subscription.end.end,Terminar suscripción,End subscription,,,
web.s.subscription.end.p1,"Si terminas tu suscripción, ya no podrás distribuir nuevos juegos después de la expiración de tu suscripción de fecha:","By ending your subscription, you will no longer be able to distribute new games after your subscription expires on:",,,
web.s.subscription.end.p2,Tu y tus clientes conservarán el acceso a los juegos y informes existentes,You and your clients will retain access to any existing games and reports.,,,
web.s.subscription.end.p3,Estás seguro(a) que quieres terminar la suscripción,Are you sure you want to end your subscription?,,,
web.s.subscription.grand_total,Gran Total:,Grand Total:,,,
web.s.subscription.includes,incluye:,Includes:,,,
web.s.subscription.interval.month,mes,month,,,
web.s.subscription.interval.year,año,year,,,
web.s.subscription.manual,Tu suscripción es manejada por Hábitos Monetarios. Para solicitar cualquier cambio escriba a la siguiente dirección info@lifewise.us,Your subscription is managed by Money Habitudes. Contact info@lifewise.us to request any changes.,,,
web.s.subscription.monthly_rate,Tasa Mensual,Monthly Rate,,,
web.s.subscription.monthly.name,Mensual,Monthly,,,
web.s.subscription.monthly.plus,($49 por mes),($49 per month),,,
web.s.subscription.monthly.premium,($99 por mes),($99 per month),,,
web.s.subscription.monthly.pro,($19 por mes),($19 per month),,,
web.s.subscription.plan.individual.description,Para Individuales,For Individuals,,,
web.s.subscription.plan.individual.name,Estándar,Standard,,,
web.s.subscription.plan.plus.description,"Para uso normal de Profesionales, Educadores, y Pequeñas y Medianas Empresas ","For Regular Use by Professionals, Educators, or Small-to-Mid-size Organizations",,,
web.s.subscription.plan.plus.name,Pro Plus,Pro Plus,,,
web.s.subscription.plan.premium.description,"Para Eventos Grandes, Agencias, y Compañías Grandes","For Big Events, Agencies, and Large Firms",,,
web.s.subscription.plan.premium.name,Prima,Premium,,,
web.s.subscription.plan.pro.description,Para Profesionales con uso ocasional,For Professionals with Occasional Use,,,
web.s.subscription.plan.pro.name,Pro,Pro,,,
web.s.subscription.proceed,Procede al Pago,Proceed to Payment,,,
web.s.subscription.prorated,Los cambios se prorratean en tu próxima factura,Changes are prorated on your next bill,,,
web.s.subscription.purchase_success,Compra completa,Purchase complete.,,,
web.s.subscription.reactivate,Reactiva tu plan,Re-activate your Plan,,,
web.s.subscription.summary_title,Suscripción,Subscription:,,,
web.s.subscription.suspended,Tu cuenta se ha suspendido por problemas de facturación,Your account has been suspended because of billing issues.,,,
web.s.subscription.table.h1,Tipo de Suscripción,Subscription Type,,,
web.s.subscription.table.h2,Precio,Price,,,
web.s.subscription.tip1,"Los administradores pueden dar este número de usos por periodo de suscripción. Si no se utilizan, los códigos restantes expiran al final de cada periodo. Comprar un plan anual suma 12 meses de códigos por adelantado a tu cuenta; éstos pueden usarse en una ocasión o distribuirlos durante el año.","Administrators can give out this many uses per subscription period. If unused, remaining codes expire at the end of each period. Purchasing an annual plan adds 12 months of codes to your account upfront; these can be used all at once or spread out over the year.",,,
web.s.subscription.title,Plan de suscripción,Subscription Plan,,,
web.s.subscription.unsubscribe_success,Has sido dado de baja,You have been unsubscribed.,,,
web.s.subscription.uses_per,Usuarios por,users per,,,
web.s.subscription.working,Trabajo,Working,,Shown next to a rotating animation while the request is processing.,
web.s.subscription.working,Trabajo,Working,,,
web.s.subscription.yearly_rate,Tasa Anual,Yearly Rate,,,
web.s.subscription.yearly.name,Anual,Yearly,,,
web.s.subscription.yearly.plus,($499 por año),($499 per year),,,
web.s.subscription.yearly.plus_savings,Ahorra 15% y consigue todos los códigos a la vez durante un año,Save 15% and get all of the codes for a year at one time,,,
