ID,Deutsch,English,Comments,,
report.adult.ns.sp.o.l3,"Benutze keine Kreditkarten. Besitze eine Kreditkarte für Notfälle, aber lass diese zuhause. Benutze Bargeld.",Don't use store credit cards. Keep one major card for emergencies but leave it at home. Use cash.,,,
report.adult.ns.sp.o.l4,"Halte dich fern von Läden und Sonderangeboten. Führe eine monatliche Woche ein, in der du, außer Lebensmitteln, nichts kaufst. ","Stay out of stores and away from TV shopping networks. Start with a monthly ""no shopping week.""",,,
report.adult.ns.sp.o.l5,"Führe Buch über alles, was du in einem Monat ausgibst. Bewerte jeden Punkt von 1 bis 10 in Bezug auf Genuss und Wert.",Record everything you spend for a month. Rank each item 1-10 for enjoyment and value.,,,
report.adult.ns.sp.o.l6,"Frage dich vor jedem Kauf: Ist das ein Bedürfnis oder ein Wunsch? Wie lange muss ich dafür arbeiten, um das zu bezahlen? Ist es einen Arbeitstag oder eine Arbeitswoche wert?",Before each purchase ask yourself: Is this a need or a want? How long will I have to work to pay for it? Is it worth an hour's pay? A week's pay?,,,
report.adult.ns.sp.o.l7,"Wenn nötig: Besorge dir Hilfe, um einen Plan für deine Schuldentilgung aufzusetzen.",Get help to set up a plan to pay off debts.,,,
report.adult.ns.sp.o.l8,"Falls du dich regelmäßig wegen deiner Ausgaben schuldig fühlst oder schämst, oder du das Gefühl hast, dass du die Kontrolle über dein Shoppingverhalten verloren hast, überlege dir, ob eine Hilfegruppe oder Therapie nützlich sein könnte.","Consider a support group or consulting if you feel guilty, ashamed, or embarassed about spending or debt or if you feel out of control when shopping.",,,
report.adult.ns.sp.u.l1,"Die ""Spontan"" Habitude könnte vernachlässigt sein, wenn du planst spontan zu sein. Zum Beispiel, wenn du weißt, dass ein großes Ereignis bevorsteht oder du erwartest, dass du Geld ausgeben wirst und bereits planst dieses Geld ""spontan"" auszugeben. ",Spontaneous may appear to be underused if you plan to be spontaneous. For example: You know a big event is coming up or you expect to be asked for money and you planned ahead to spend extra.,,,
report.adult.ns.sp.u.l2,"Halte einen (wenn auch nur kleinen) Betrag bereit, der dafür gedacht ist, spontan den Moment zu genießen. ",Have an amount (even a small amount) of money that can be used to have fun in the moment.,,,
report.adult.ns.sp.u.l3,"Bevor du automisch ""Nein"" sagst, frage dich, was das schlimmste ist, was passieren kann wenn du ""ja"" sagst und das Risiko eingehst. Wenn es keine negaiven oder nur geringe Konsequenzen gibt, sage ""Ja"".","Before automatically saying ""no,"" ask yourself what is the worst that can happen if you say ""yes"" or take the risk. If there are no negatives or only minimal consequences, say ""yes.""",,,
report.adult.ns.sp.u.l4,Unterscheide zwischen risikoreichem Verhalten und kalkuliertem Risiko.,Differentiate between risky behavior and calculated risks.,,,
report.adult.ns.sp.u.l5,"Sprich mit einem Berater um festzustellen, ob dein typisches Geldverhalten dich eigentlich Geld oder Möglichkeiten kostet.",Talk to a financial advisor to determine if your typical money management style is actually costing you money and opportunities.,,,
report.adult.ns.sp.u.l6,Sprich mit einem Berater oder trete einer Selbsthilfegruppe bei um aus deiner Komfortzone zu kommen. ,Talk to a counselor or join a support group to get out of your comfort zone.,,,
report.adult.ns.st.o.l1,Kaufe Qualität und keine Marken. Begrenze trendige Sachen auf 10% deiner Einkäufe. ,"Shop for quality, not brands. Limit trendy items to 10% of purchases.",,,
report.adult.ns.st.o.l2, assign a price limit for each person. Look for sales. Stick to that amount.,Make a gift list,Mache eine Geschenkliste und ordne jeder Person ein Preislimit für Geschenke zu. Schau dich nach Sonderangeboten um. Bleib bei deinem Limit.,,
report.adult.ns.st.o.l3,"Falls du Schulden hast, bringe in Erfahrung wie du diese schnellstmöglich abzahlen kannst. ","If you have debt, learn how to pay it off.",,,
report.adult.ns.st.o.l4,"Kaufe online ein um impulsive Ausgaben zu vermeiden, die von Läden, Verkäufern und Sonderangeboten gefördert werden.","Shop from a catalog to avoid impulsive spending caused by displays, sales, and salespeople.",,,
report.adult.ns.st.o.l5,"Kaufe ein, wenn du dich gut fühlst, nicht wenn du gestresst, hungrig, müde oder dich unter Druck gesetzt fühlst.","Shop when you feel good, not when you are stressed, angry, tired, hungry, or pressured.",,,
report.adult.ns.st.o.l6,"Setze dir ein Budget. Benutze ein eigenes Konto für deine monatlichen Bedürfnisse wie deine Miete, Essen und deine Sparraten. Benutze automatische Überweisungen für Rechnungen, falls möglich.",Set up a budget. Use direct deposits to ensure there is money to pay bills and savings for the future. Set up automatic payments for bills.,,,
report.adult.ns.st.o.l7,"Unterstütze dich und glaube daran, dass du eine liebenswerte, wertvolle Person bist.","Support yourself with affirmations that you are a lovable, valuable person.",,,
report.adult.ns.st.u.l1,"Entscheide, in welchen Situationen du erfolgreicher sein könntest, wenn dir die Erwartungen von anderen bewusst sind und du diese gezielt erfüllst. Es heißt nicht unbedingt, dass du mehr Geld ausgeben musst, um einen guten Eindruck zu hinterlassen. Es könnte auch die Art sein, wie du dich kleidest, welche Geschenke du machst, etc. Falls dir diese Dinge nicht bewusst sind oder sie dir nichts bedeuten, könnte dies deine Beziehungen, deine Jobangebote und andere Möglichkeiten begrenzen.","Determine which situations will be more successful if you are aware of others' expectations and intentionally try to meet them. It doesn't mean spending more money but making a good impression. It may be the way you dress or the gifts you give, etc. Not being aware or caring about what others think may limit your relationships, job offers, and other opportunities.",,,
report.adult.ns.st.u.l2,"Falls du selbständig bist, denk darüber nach was deinen Kunden wichtig ist. ","If you have a business, think about what is important to your customers.",,,
report.adult.ns.st.u.l3,"Falls du selbständig bist oder bestimmte Karriereziele hast, finde heraus wie du am effektivsten in deinen Erfolg investierst. Es kann hilfreich sein, mit einer bekannten Organisation, Unternehmen, Trainingsprogramm, Universität oder einer Führungspersönlichkeit in einem bestimmten Feld verbunden zu sein.","If you have a business or career goals, identify the best way to spend for success. Being associated with a known business, training program, university, or a leader in that field can be worth your investment.",,,
report.adult.ns.under,Geringer Gebrauch,UNDERUSING,,,
report.adult.pg2.example1.p1,"Lena ist mit einem Hund aufgewachsen und liebte es mit ihm zu spielen.  Wenn sie jetzt einen Hund sieht, ist ihr Einstellung (attitude) dazu, glücklich zu sein und ihre Gewohnheit (habit) ist es, den Hund zu streicheln. ","Pat grew up with a dog and loved playing with it. Now when she sees a dog, her attitude is to be happy and her habit is to pet it.",,,
report.adult.pg2.example1.p2,"Michael wurde als Kind von einem Hund gebissen. Wenn er jetzt einen Hund trifft, ist seine Einstellung (attitude), dass er ängstlich ist und seine Gewohnheit (habit) ist es, die Straßenseite zu wechseln, um dem Hund aus dem Weg zu gehen.","However, Mike was bitten by a dog as a child. Now his attitude is that he feels afraid when he sees a dog and his habit is to cross the street and avoid it.",,,
report.adult.pg2.example1.title,Hier ist ein Beispiel einer Habitude (Habit+Attitude= Einstellung+Gewohnheit) über Hunde,"Here's an example of a ""Habitude"" about Dogs",,,
report.adult.pg2.example2.p1,"Richards Familie hat ihn dazu motiviert, sein Taschengeld und Geldgeschenke zu sparen. Wenn er jetzt sein Gehalt oder einen Bonus bekommt, ist seine Einstellung dazu, dass er einen Teil davon sparen sollte und seine Gewohnheit ist es, einen Teil davon automatisch auf ein Sparkonto zu überweisen.","Ryan's family encouraged him to save half of his allowance and cash gifts. Now when he gets his paycheck or a bonus, his attitude is that he should save part of it and his habit is that he has part of it automatically deposited into an investment account.",,,
report.adult.pg2.example2.p2,"Andererseits hat Laura's Mutter ihr Geldgeschenke immer sofort weggenommen und ihr niemals Geld gegeben, selbst wenn sie versprach Laura für Hausarbeiten zu bezahlen. Heute ist Laura's Einstellung dass ihr Geld in der Regel sofort weggenommen wird, daher ist ihre Gewohnheit es entweder vor ihrem Mann zu verstecken oder sofort auszugeben. ","On the other hand, Lacey's mother always took any cash gifts Lacey received and never gave her money, even when she promised to pay Lacey for doing chores. Now when Lacey gets money, her attitude is that she fears it will be taken away from her, so her habit is to hide it from her husband or spend it right away.",,,
report.adult.pg2.example2.title,Hier ist ein Beispiel einer Habitude (Habit+Attitude= Einstellung+Gewohnheit) über Geld,"Here's an example of a ""Habitude"" about Money",,,
report.adult.pg2.quote.li1,Unsere Familien oder Partner in unserem Leben. ,Our families and other significant people in our lives.,,,
report.adult.pg2.quote.li2,Unsere Gesellschaft.,Our culture.,,,
report.adult.pg2.quote.li3,Die Medien.,The media.,,,
report.adult.pg2.quote.li4,Religion und Philosophie.,Religious and spiritual teachings.,,,
report.adult.pg2.quote.p1,"Wie wir über Geld denken ist stark davon beeinflusst, welche Botschaften und Erfahrungen wir damit haben. Diese Botschaften kommen von unterschiedlichen Quellen wie:","How we feel about money is very much influenced by the messages and experiences that we've had. Those messages can come from various sources, including:",,,
report.adult.pg2.quote.p2,"Und unsere eigene Persönlichkeit und Erfahrungen können auch eine große Rolle spielen. Zwei Brüder, die im selben Haushalt groß geworden sind können finanzielle Fragen sehr unterschiedlich sehen. ",And our own personalities and experiences can play a big part too. Even two brothers who grew up in the same household may see and use money in very different ways!,,,
report.adult.pg2.subtitle,"Eine ""Habitude"" ist eine Kombination aus einer ""habit"" (Gewohnheit, automatische Reaktion) und einer ""attitude"" (Einstellung, automatischer Gedanke oder Emotion).","A ""habitude"" is a combination of a ""habit"" (automatic reaction) and an ""attitude"" (automatic thought or feeling).",,,
report.adult.pg2.title,"Was ist eine ""Habitude""?",What is a Habitude?,,,
report.adult.pg3.notes.l1,"Jeder hat eine bestimmte, eigene Kombination aus finanziellen Habitudes und jede davon kann gut sein. Es gibt keine perfekte Kombination.","Everyone is a combination of Money Habitudes types and each one is good. There's no ""perfect"" combination.",,,
report.adult.pg3.notes.l2,Unzureichender oder übermaßiger Gebrauch einer Habitude kann allerdings herausfordernd sein. ,Overusing or underusing any Habitude can be challenging.,,,
report.adult.pg3.notes.l3,"Deine Habitudes können sich über die Zeit ändern, abhängig davon, ob du diese gezielt ändern möchtest.",Your Habitudes can change over time depending on circumstances or if you intentionally decide to change.,,,
report.adult.pg3.notes.l4,"Bei vielen Menschen sind 1 oder 2 Habitudes sehr stark ausgeprägt. Das bedeutet, wenn sie Geld bekommen, ist ihr erster Gedanke, was man damit tun kann, mit ihren Habitudes verknüpft. ","Many people will have one or two Habitudes that are dominant. That means that when they get money, the first thought they will have is the message related to their dominant Habitude(s).",,,
